IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160361825,NON-CRIMINAL,LOST PROPERTY,Tuesday,##########,01:00,TENDERLOIN,NONE,300 Block of MASON ST,-122.40966,37.7864395,"(37.7864394524764, -122.409660751795)",1.6036E+13
160361831,ASSAULT,BATTERY,Tuesday,##########,10:50,TENDERLOIN,"ARREST, BOOKED",300 Block of EDDY ST,-122.41375,37.78373,"(37.78373004094, -122.413753670487)",1.6036E+13
160047893,ASSAULT,BATTERY,Sunday,01/17/2016 12:00:00 AM,18:15,SOUTHERN,NONE,400 Block of BEALE ST,-122.39044,37.7867889,"(37.7867889414482, -122.390442417378)",1.6005E+13
160053527,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,01/17/2016 12:00:00 AM,19:30,PARK,NONE,EDDY ST / SCOTT ST,-122.43726,37.7808016,"(37.7808016285055, -122.437262577518)",1.6005E+13
160060334,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,01/21/2016 12:00:00 AM,18:40,SOUTHERN,NONE,1000 Block of MISSION ST,-122.4098,37.7800356,"(37.7800356268394, -122.409795194505)",1.6006E+13
160060356,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,01/21/2016 12:00:00 AM,19:07,SOUTHERN,NONE,6TH ST / MARKET ST,-122.41029,37.7822306,"(37.7822305870036, -122.41029351969)",1.6006E+13
160061677,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,01/21/2016 12:00:00 AM,19:00,INGLESIDE,NONE,300 Block of MONTEREY BL,-122.44318,37.73147,"(37.731470031476, -122.443175042905)",1.6006E+13
160061683,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,01/22/2016 12:00:00 AM,01:00,TARAVAL,NONE,200 Block of SAGAMORE ST,-122.46053,37.711435,"(37.7114349669499, -122.460534777512)",1.6006E+13
160061724,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,02/22/2016 12:00:00 AM,09:15,NORTHERN,"ARREST, BOOKED",400 Block of MCALLISTER ST,-122.41945,37.7802092,"(37.7802091894281, -122.419448185224)",1.6006E+13
160061724,OTHER OFFENSES,RESISTING ARREST,Monday,02/22/2016 12:00:00 AM,09:15,NORTHERN,"ARREST, BOOKED",400 Block of MCALLISTER ST,-122.41945,37.7802092,"(37.7802091894281, -122.419448185224)",1.6006E+13
160018979,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,##########,02:30,MISSION,NONE,400 Block of SOUTH VAN NESS AV,-122.41752,37.7662829,"(37.766282946754, -122.417524902878)",1.6002E+13
160018985,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,##########,21:40,TARAVAL,"ARREST, BOOKED",31ST AV / NORIEGA ST,-122.48932,37.7536737,"(37.7536737023903, -122.489322837068)",1.6002E+13
160018991,MISSING PERSON,MISSING ADULT,Saturday,##########,15:30,MISSION,NONE,POTRERO AV / CESAR CHAVEZ ST,-122.4051,37.74911,"(37.7491100050973, -122.405096871916)",1.6002E+13
160018991,MISSING PERSON,FOUND PERSON,Saturday,##########,15:30,MISSION,NONE,POTRERO AV / CESAR CHAVEZ ST,-122.4051,37.74911,"(37.7491100050973, -122.405096871916)",1.6002E+13
160048142,ASSAULT,BATTERY WITH SERIOUS INJURIES,Sunday,01/17/2016 12:00:00 AM,20:45,NORTHERN,"ARREST, BOOKED",LARKIN ST / OLIVE ST,-122.41781,37.7847099,"(37.7847098968616, -122.4178091031)",1.6005E+13
160053890,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Tuesday,01/19/2016 12:00:00 AM,19:10,BAYVIEW,NONE,PALOU AV / 3RD ST,-122.39097,37.7340152,"(37.7340152180723, -122.390971734551)",1.6005E+13
160053890,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,01/19/2016 12:00:00 AM,19:10,BAYVIEW,NONE,PALOU AV / 3RD ST,-122.39097,37.7340152,"(37.7340152180723, -122.390971734551)",1.6005E+13
160053903,NON-CRIMINAL,FOUND PROPERTY,Tuesday,01/19/2016 12:00:00 AM,20:00,NORTHERN,NONE,300 Block of FELL ST,-122.42356,37.7757958,"(37.775795803337, -122.42355991561)",1.6005E+13
160053919,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Sunday,##########,12:00,TARAVAL,NONE,2500 Block of GREAT HY,-122.50648,37.738874,"(37.7388739744874, -122.50648456409)",1.6005E+13
160053919,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Sunday,##########,12:00,TARAVAL,NONE,2500 Block of GREAT HY,-122.50648,37.738874,"(37.7388739744874, -122.50648456409)",1.6005E+13
160019507,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,##########,01:54,RICHMOND,"ARREST, BOOKED",4000 Block of GEARY BL,-122.46269,37.7812171,"(37.7812170727474, -122.462692656144)",1.6002E+13
160019507,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Friday,##########,01:54,RICHMOND,"ARREST, BOOKED",4000 Block of GEARY BL,-122.46269,37.7812171,"(37.7812170727474, -122.462692656144)",1.6002E+13
160019513,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Friday,##########,02:00,MISSION,NONE,2200 Block of MISSION ST,-122.41921,37.7610244,"(37.7610244167023, -122.419212198636)",1.6002E+13
160053981,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,01/19/2016 12:00:00 AM,19:48,TENDERLOIN,NONE,100 Block of POWELL ST,-122.40788,37.785968,"(37.7859680076775, -122.407877787733)",1.6005E+13
160053997,"SEX OFFENSES, FORCIBLE","ORAL COPULATION, UNLAWFUL (ADULT VICTIM)",Tuesday,01/19/2016 12:00:00 AM,00:01,MISSION,NONE,1000 Block of POTRERO AV,-122.40654,37.7564864,"(37.7564864109309, -122.406539115148)",1.6005E+13
160054008,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,01/19/2016 12:00:00 AM,14:34,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.40652,37.7850629,"(37.7850629421661, -122.406520987144)",1.6005E+13
160060992,ROBBERY,"ROBBERY, BODILY FORCE",Wednesday,01/20/2016 12:00:00 AM,23:00,INGLESIDE,NONE,3300 Block of MISSION ST,-122.42126,37.7435848,"(37.743584765874, -122.421264331104)",1.6006E+13
160060992,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Wednesday,01/20/2016 12:00:00 AM,23:00,INGLESIDE,NONE,3300 Block of MISSION ST,-122.42126,37.7435848,"(37.743584765874, -122.421264331104)",1.6006E+13
160060992,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, AGGRAVATED, OF CHILD",Wednesday,01/20/2016 12:00:00 AM,23:00,INGLESIDE,NONE,3300 Block of MISSION ST,-122.42126,37.7435848,"(37.743584765874, -122.421264331104)",1.6006E+13
160060992,ASSAULT,FALSE IMPRISONMENT,Wednesday,01/20/2016 12:00:00 AM,23:00,INGLESIDE,NONE,3300 Block of MISSION ST,-122.42126,37.7435848,"(37.743584765874, -122.421264331104)",1.6006E+13
160019632,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,##########,04:03,INGLESIDE,"ARREST, BOOKED",GENEVA AV / SANTOS ST,-122.42008,37.708311,"(37.7083109744591, -122.420084075242)",1.6002E+13
160019648,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,##########,21:00,CENTRAL,NONE,SANSOME ST / BROADWAY ST,-122.40223,37.7984303,"(37.7984302773598, -122.402232454222)",1.6002E+13
160019654,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,##########,05:40,INGLESIDE,NONE,5300 Block of MISSION ST,-122.44296,37.714206,"(37.7142059812826, -122.442957459548)",1.6002E+13
160019717,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,##########,07:00,SOUTHERN,"ARREST, BOOKED",STEVENSON ST / 6TH ST,-122.4097,37.7817541,"(37.7817540588712, -122.409696355558)",1.6002E+13
160048142,ASSAULT,INFLICT INJURY ON COHABITEE,Sunday,01/17/2016 12:00:00 AM,20:45,NORTHERN,"ARREST, BOOKED",LARKIN ST / OLIVE ST,-122.41781,37.7847099,"(37.7847098968616, -122.4178091031)",1.6005E+13
160054105,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,01/19/2016 12:00:00 AM,19:30,CENTRAL,NONE,CLAY ST / STOCKTON ST,-122.4079,37.794059,"(37.7940589735021, -122.407904730522)",1.6005E+13
160054111,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,01/17/2016 12:00:00 AM,09:30,MISSION,NONE,2400 Block of HARRISON ST,-122.41235,37.7582177,"(37.7582176613659, -122.412354033821)",1.6005E+13
160054155,EMBEZZLEMENT,EMBEZZLED VEHICLE,Sunday,##########,03:31,BAYVIEW,NONE,BAY SHORE BL / INDUSTRIAL ST,-122.40691,37.7379666,"(37.7379666158769, -122.406910767793)",1.6005E+13
160054177,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,01/19/2016 12:00:00 AM,21:29,MISSION,NONE,2400 Block of 23RD ST,-122.40401,37.7543695,"(37.7543694869111, -122.404007710567)",1.6005E+13
160054183,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Tuesday,01/19/2016 12:00:00 AM,18:50,MISSION,NONE,16TH ST / GUERRERO ST,-122.4241,37.7647828,"(37.7647828165893, -122.424104315404)",1.6005E+13
160019961,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,##########,11:30,PARK,NONE,1600 Block of TURK ST,-122.43625,37.7799163,"(37.7799162726094, -122.436253005441)",1.6002E+13
160019961,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Thursday,##########,11:30,PARK,NONE,1600 Block of TURK ST,-122.43625,37.7799163,"(37.7799162726094, -122.436253005441)",1.6002E+13
160054218,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Tuesday,01/19/2016 12:00:00 AM,11:30,INGLESIDE,NONE,200 Block of COTTER ST,-122.43663,37.7294469,"(37.7294469329804, -122.436631556381)",1.6005E+13
160054230,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,01/19/2016 12:00:00 AM,21:30,MISSION,NONE,1300 Block of CASTRO ST,-122.43398,37.750896,"(37.7508960319364, -122.433978272453)",1.6005E+13
160060992,ASSAULT,THREATS AGAINST LIFE,Wednesday,01/20/2016 12:00:00 AM,23:00,INGLESIDE,NONE,3300 Block of MISSION ST,-122.42126,37.7435848,"(37.743584765874, -122.421264331104)",1.6006E+13
160060992,BRIBERY,"DISSUADING WITNESS, VICTIM",Wednesday,01/20/2016 12:00:00 AM,23:00,INGLESIDE,NONE,3300 Block of MISSION ST,-122.42126,37.7435848,"(37.743584765874, -122.421264331104)",1.6006E+13
160061003,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/21/2016 12:00:00 AM,18:30,CENTRAL,NONE,2600 Block of TAYLOR ST,-122.41559,37.8068101,"(37.8068100584216, -122.415594164774)",1.6006E+13
160061019,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Thursday,01/21/2016 12:00:00 AM,22:29,MISSION,NONE,3100 Block of CESAR CHAVEZ ST,-122.4126,37.748377,"(37.7483769641531, -122.412601127917)",1.6006E+13
160363978,WARRANTS,WARRANT ARREST,Tuesday,##########,21:45,SOUTHERN,"ARREST, BOOKED",100 Block of HAWTHORNE ST,-122.39707,37.784003,"(37.7840030154412, -122.397071005597)",1.6036E+13
160020350,FORGERY/COUNTERFEITING,"MONEY, CHANGING FACE AMOUNT",Thursday,##########,15:30,NORTHERN,NONE,1800 Block of BROADWAY ST,-122.42755,37.7952631,"(37.7952631481734, -122.427548850319)",1.6002E+13
160054597,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Tuesday,01/19/2016 12:00:00 AM,02:03,SOUTHERN,NONE,0 Block of 10TH ST,-122.41726,37.7762695,"(37.7762695066166, -122.41725760507)",1.6005E+13
160061542,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,01/21/2016 12:00:00 AM,16:29,MISSION,NONE,1300 Block of MINNA ST,-122.41908,37.767508,"(37.7675080444155, -122.419077865654)",1.6006E+13
160061558,WARRANTS,WARRANT ARREST,Friday,01/22/2016 12:00:00 AM,07:24,BAYVIEW,"ARREST, BOOKED",OAKDALE AV / INDUSTRIAL ST,-122.39969,37.7399018,"(37.739901780585, -122.399686082806)",1.6006E+13
160062807,FORGERY/COUNTERFEITING,"CHECKS, MAKE OR PASS FICTITIOUS",Friday,01/22/2016 12:00:00 AM,15:29,INGLESIDE,"ARREST, BOOKED",4600 Block of MISSION ST,-122.43516,37.7243102,"(37.7243102435436, -122.435161640813)",1.6006E+13
160062807,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Friday,01/22/2016 12:00:00 AM,15:29,INGLESIDE,"ARREST, BOOKED",4600 Block of MISSION ST,-122.43516,37.7243102,"(37.7243102435436, -122.435161640813)",1.6006E+13
160062813,LARCENY/THEFT,PETTY THEFT BICYCLE,Sunday,01/17/2016 12:00:00 AM,00:01,TARAVAL,NONE,1200 Block of 27TH AV,-122.48569,37.7641113,"(37.764111331122, -122.485694610473)",1.6006E+13
160062835,WARRANTS,WARRANT ARREST,Friday,01/22/2016 12:00:00 AM,15:54,SOUTHERN,"ARREST, BOOKED",DUBOCE AV / STEVENSON ST,-122.42159,37.7699167,"(37.7699166801439, -122.421586602869)",1.6006E+13
160065221,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,01/23/2016 12:00:00 AM,12:10,BAYVIEW,NONE,1600 Block of LASALLE AV,-122.39024,37.7373174,"(37.7373174011428, -122.390244392372)",1.6007E+13
160333573,FRAUD,"FALSE PRETENSES, GRAND THEFT",Sunday,##########,12:00,NORTHERN,NONE,1900 Block of PINE ST,-122.42791,37.7887342,"(37.7887342080858, -122.427912678125)",1.6033E+13
160020435,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,##########,11:00,CENTRAL,NONE,1100 Block of THE EMBARCADERONORTH ST,-122.40286,37.8045311,"(37.8045310970962, -122.402861619782)",1.6002E+13
160020504,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,##########,21:00,SOUTHERN,NONE,9TH ST / FOLSOM ST,-122.41161,37.773768,"(37.7737679567236, -122.411612378034)",1.6002E+13
160020510,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Friday,##########,12:32,MISSION,"ARREST, BOOKED",0 Block of HOFF ST,-122.42058,37.7641819,"(37.7641819463712, -122.420575720933)",1.6002E+13
160020510,DRUG/NARCOTIC,TRANSPORTATION OF MARIJUANA,Friday,##########,12:32,MISSION,"ARREST, BOOKED",0 Block of HOFF ST,-122.42058,37.7641819,"(37.7641819463712, -122.420575720933)",1.6002E+13
160054951,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,01/20/2016 12:00:00 AM,08:58,CENTRAL,"ARREST, CITED",BROADWAY ST / LARKIN ST,-122.42011,37.7960941,"(37.796094078966, -122.420110903923)",1.6005E+13
160054989,FRAUD,"CREDIT CARD, THEFT BY USE OF",Tuesday,01/19/2016 12:00:00 AM,23:00,CENTRAL,NONE,300 Block of COLUMBUS AV,-122.40744,37.7984736,"(37.7984735976057, -122.407441894207)",1.6005E+13
160054989,NON-CRIMINAL,LOST PROPERTY,Tuesday,01/19/2016 12:00:00 AM,23:00,CENTRAL,NONE,300 Block of COLUMBUS AV,-122.40744,37.7984736,"(37.7984735976057, -122.407441894207)",1.6005E+13
160054995,VEHICLE THEFT,STOLEN TRUCK,Tuesday,01/19/2016 12:00:00 AM,19:00,CENTRAL,NONE,POWELL ST / LOMBARD ST,-122.41139,37.8030343,"(37.8030342846773, -122.411393095746)",1.6005E+13
160055006,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/16/2016 12:00:00 AM,12:00,TARAVAL,NONE,MINERVA ST / PLYMOUTH AV,-122.45608,37.7157892,"(37.7157892254714, -122.456080725665)",1.6006E+13
160048891,MISSING PERSON,FOUND PERSON,Wednesday,01/20/2016 12:00:00 AM,15:30,SOUTHERN,NONE,0 Block of DORE ST,-122.41305,37.7738618,"(37.7738617771611, -122.413045971966)",1.6005E+13
160048904,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Sunday,01/17/2016 12:00:00 AM,17:00,PARK,NONE,0 Block of CRESTLINE DR,-122.44651,37.7522781,"(37.752278079712, -122.446513587598)",1.6005E+13
160048904,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,01/17/2016 12:00:00 AM,17:00,PARK,NONE,0 Block of CRESTLINE DR,-122.44651,37.7522781,"(37.752278079712, -122.446513587598)",1.6005E+13
160048910,SECONDARY CODES,JUVENILE INVOLVED,Sunday,01/17/2016 12:00:00 AM,20:00,RICHMOND,NONE,500 Block of 34TH AV,-122.49438,37.7786659,"(37.7786659051584, -122.494377821605)",1.6005E+13
160048910,RUNAWAY,RUNAWAY,Sunday,01/17/2016 12:00:00 AM,20:00,RICHMOND,NONE,500 Block of 34TH AV,-122.49438,37.7786659,"(37.7786659051584, -122.494377821605)",1.6005E+13
160048910,MISSING PERSON,FOUND PERSON,Sunday,01/17/2016 12:00:00 AM,20:00,RICHMOND,NONE,500 Block of 34TH AV,-122.49438,37.7786659,"(37.7786659051584, -122.494377821605)",1.6005E+13
160048932,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Monday,01/18/2016 12:00:00 AM,09:59,NORTHERN,NONE,FERN ST / VANNESS AV,-122.42186,37.7880116,"(37.7880116318962, -122.421861006168)",1.6005E+13
160048932,TRESPASS,LODGING WITHOUT PERMISSION,Monday,01/18/2016 12:00:00 AM,09:59,NORTHERN,NONE,FERN ST / VANNESS AV,-122.42186,37.7880116,"(37.7880116318962, -122.421861006168)",1.6005E+13
160055250,VEHICLE THEFT,STOLEN TRUCK,Monday,01/18/2016 12:00:00 AM,17:30,INGLESIDE,NONE,0 Block of LAGRANDE AV,-122.42383,37.7244632,"(37.7244632497626, -122.423828161069)",1.6006E+13
160062675,ASSAULT,BATTERY,Thursday,01/21/2016 12:00:00 AM,20:15,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.41077,37.808435,"(37.8084350175869, -122.410774214375)",1.6006E+13
160075822,TRESPASS,TRESPASSING,Wednesday,01/27/2016 12:00:00 AM,21:49,MISSION,"ARREST, BOOKED",2600 Block of 24TH ST,-122.40584,37.7529786,"(37.7529785864877, -122.405838144649)",1.6008E+13
160049021,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Sunday,01/17/2016 12:00:00 AM,20:00,TARAVAL,NONE,3500 Block of MORAGA ST,-122.50073,37.7550821,"(37.7550821457712, -122.50072547795)",1.6005E+13
160049037,VEHICLE THEFT,STOLEN TRUCK,Sunday,01/17/2016 12:00:00 AM,18:34,TARAVAL,NONE,0 Block of ENTRADA CT,-122.46786,37.7249414,"(37.7249413954597, -122.467863515673)",1.6005E+13
160055385,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,01/19/2016 12:00:00 AM,13:00,INGLESIDE,NONE,4100 Block of MISSION ST,-122.42961,37.7302697,"(37.730269701982, -122.429614852533)",1.6006E+13
160055391,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,01/19/2016 12:00:00 AM,17:00,NORTHERN,NONE,FRANKLIN ST / WASHINGTON ST,-122.42452,37.7928413,"(37.7928412840447, -122.424519835009)",1.6006E+13
160062716,FAMILY OFFENSES,MINOR WITHOUT PROPER PARENTAL CARE,Friday,01/22/2016 12:00:00 AM,14:41,MISSION,JUVENILE DIVERTED,1000 Block of POTRERO AV,-122.40654,37.7564864,"(37.7564864109309, -122.406539115148)",1.6006E+13
160062722,MISSING PERSON,MISSING ADULT,Friday,01/22/2016 12:00:00 AM,14:00,BAYVIEW,UNFOUNDED,0 Block of COLBY ST,-122.41473,37.7301829,"(37.730182941344, -122.414728989342)",1.6006E+13
160062722,MISSING PERSON,FOUND PERSON,Friday,01/22/2016 12:00:00 AM,14:00,BAYVIEW,UNFOUNDED,0 Block of COLBY ST,-122.41473,37.7301829,"(37.730182941344, -122.414728989342)",1.6006E+13
160062744,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/22/2016 12:00:00 AM,14:03,TENDERLOIN,NONE,0 Block of GRANT AV,-122.40486,37.7872026,"(37.7872026250974, -122.404858516174)",1.6006E+13
160062813,TRESPASS,TRESPASSING,Sunday,01/17/2016 12:00:00 AM,00:01,TARAVAL,NONE,1200 Block of 27TH AV,-122.48569,37.7641113,"(37.764111331122, -122.485694610473)",1.6006E+13
160063786,ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT W/ WEAPON,Friday,01/22/2016 12:00:00 AM,20:00,CENTRAL,NONE,1000 Block of HYDE ST,-122.41737,37.7905094,"(37.7905094151595, -122.417368206741)",1.6006E+13
160068106,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,01/23/2016 12:00:00 AM,22:30,BAYVIEW,NONE,700 Block of DWIGHT ST,-122.40954,37.7221513,"(37.7221512962044, -122.409541219871)",1.6007E+13
160068253,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Sunday,01/24/2016 12:00:00 AM,12:35,BAYVIEW,NONE,SHAFTER AV / JENNINGS ST,-122.38699,37.7289204,"(37.7289204123466, -122.386985864218)",1.6007E+13
160366869,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,##########,19:00,SOUTHERN,NONE,400 Block of 6TH ST,-122.40367,37.7770324,"(37.7770324435946, -122.403671442177)",1.6037E+13
160366869,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,##########,19:00,SOUTHERN,NONE,400 Block of 6TH ST,-122.40367,37.7770324,"(37.7770324435946, -122.403671442177)",1.6037E+13
160366916,TRESPASS,TRESPASSING,Wednesday,##########,10:30,MISSION,NONE,3000 Block of 26TH ST,-122.4102,37.7494626,"(37.7494625903709, -122.410204654019)",1.6037E+13
160366944,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Wednesday,##########,21:10,MISSION,NONE,1900 Block of MISSION ST,-122.41981,37.7658427,"(37.7658427213372, -122.419814593811)",1.6037E+13
160020651,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,##########,14:30,BAYVIEW,NONE,600 Block of MISSOURI ST,-122.39624,37.7591467,"(37.7591467320616, -122.396237229852)",1.6002E+13
160020673,WARRANTS,WARRANT ARREST,Friday,##########,13:17,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034,37.7754207,"(37.775420706711, -122.403404791479)",1.6002E+13
160020689,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,##########,10:45,RICHMOND,NONE,2500 Block of ELCAMINODELMAR ST,-122.51013,37.7821215,"(37.7821214978889, -122.510125981938)",1.6002E+13
160020689,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,##########,10:45,RICHMOND,NONE,2500 Block of ELCAMINODELMAR ST,-122.51013,37.7821215,"(37.7821214978889, -122.510125981938)",1.6002E+13
160020695,VEHICLE THEFT,STOLEN TRUCK,Friday,##########,11:00,TENDERLOIN,NONE,JONES ST / OFARRELL ST,-122.41297,37.7857884,"(37.7857883766888, -122.412970537591)",1.6002E+13
160055799,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,01/19/2016 12:00:00 AM,12:00,INGLESIDE,NONE,0 Block of DESMOND ST,-122.40507,37.7111647,"(37.7111647275178, -122.405071542049)",1.6006E+13
160055824,ASSAULT,BATTERY,Wednesday,01/20/2016 12:00:00 AM,13:00,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.41159,37.783053,"(37.7830529510782, -122.411593095704)",1.6006E+13
160055824,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Wednesday,01/20/2016 12:00:00 AM,13:00,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.41159,37.783053,"(37.7830529510782, -122.411593095704)",1.6006E+13
160055830,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,01/20/2016 12:00:00 AM,12:53,PARK,NONE,1500 Block of HAIGHT ST,-122.44776,37.7698465,"(37.7698464875415, -122.44776112232)",1.6006E+13
160055830,NON-CRIMINAL,"CIVIL SIDEWALKS, BOOKING",Wednesday,01/20/2016 12:00:00 AM,12:53,PARK,NONE,1500 Block of HAIGHT ST,-122.44776,37.7698465,"(37.7698464875415, -122.44776112232)",1.6006E+13
160049435,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,01/18/2016 12:00:00 AM,12:42,MISSION,"ARREST, BOOKED",SAN JOSE AV / ELIZABETH ST,-122.42155,37.7528562,"(37.7528561883583, -122.421546665346)",1.6005E+13
160049441,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,01/18/2016 12:00:00 AM,12:55,CENTRAL,NONE,1100 Block of PACIFIC AV,-122.41383,37.79597,"(37.7959699858361, -122.413826855695)",1.6005E+13
160049463,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,01/15/2016 12:00:00 AM,18:00,RICHMOND,NONE,5800 Block of GEARY BL,-122.48207,37.7803343,"(37.7803342835205, -122.482070243559)",1.6005E+13
160049479,ASSAULT,BATTERY,Monday,01/18/2016 12:00:00 AM,13:11,NORTHERN,CLEARED-CONTACT JUVENILE FOR MORE INFO,1100 Block of TURK ST,-122.42884,37.7809727,"(37.7809727343437, -122.428840433603)",1.6005E+13
160049485,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,01/18/2016 12:00:00 AM,13:35,SOUTHERN,"ARREST, BOOKED",BRYANT ST / 3RD ST,-122.39585,37.781321,"(37.7813210474369, -122.395848299154)",1.6005E+13
160049491,ASSAULT,BATTERY,Monday,01/18/2016 12:00:00 AM,13:00,PARK,"ARREST, BOOKED",400 Block of PARNASSUS AV,-122.45822,37.7633124,"(37.7633123961354, -122.458220811697)",1.6005E+13
160049504,VEHICLE THEFT,STOLEN TRUCK,Sunday,01/17/2016 12:00:00 AM,20:00,INGLESIDE,NONE,FRANCE AV / MADRID ST,-122.43516,37.7185082,"(37.7185081798359, -122.435158340136)",1.6005E+13
160049510,ASSAULT,BATTERY,Friday,01/15/2016 12:00:00 AM,16:45,CENTRAL,NONE,DAVIS ST / CALIFORNIA ST,-122.39761,37.7935081,"(37.793508101392, -122.397613296977)",1.6005E+13
160049601,NON-CRIMINAL,AIDED CASE,Monday,01/18/2016 12:00:00 AM,13:36,TENDERLOIN,NONE,0 Block of MASON ST,-122.40927,37.7837999,"(37.7837998723601, -122.409268441444)",1.6005E+13
160049617,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,01/13/2016 12:00:00 AM,21:30,TENDERLOIN,NONE,100 Block of OFARRELL ST,-122.40724,37.7865648,"(37.7865647607685, -122.407244087032)",1.6005E+13
160049623,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Sunday,01/17/2016 12:00:00 AM,14:00,TARAVAL,NONE,2100 Block of 31ST AV,-122.4888,37.7471303,"(37.7471303076135, -122.488801137627)",1.6005E+13
